-9.901000000000000079e-03,-9.700950494049304248e-07
-9.900990000000000138e-03,-2.009899950606899936e-08
-9.898990101010101197e-03,-2.020097989207931925e-06
-1.009899010098990260e-02,-1.000002030403950758e-04
-9.900989900990100900e-03,-9.899999901039504386e-05
-9.901010099009899257e-03,-9.997999902960490485e-05
-9.900990099009901110e-03,-9.899970194039702128e-05
-9.898989899009901644e-03,2.980101029505961033e-06
-1.010099009900990163e-02,-1.000199990301000111e-02
-1.010101010100990064e-02,-9.900999601000201383e-05
-1.010098989900990070e-02,-9.700009998049801492e-05
-1.010100989898989922e-02,-1.999800999703010189e-04
-1.010101009899010138e-02,9.999999901980906011e-05
-1.010099989900990237e-02,-1.000000000000000021e-02
1.010100999899990123e-02,-1.010101010002000324e-02
-1.010101000099999924e-02,-9.900989999999901259e-03
-9.900990101009898229e-05,-1.010099009901010113e-02
0.000000000000000000e+00,0.000000000000000000e+00
