-9.898989900000000272e-03,-1.990104960001100474e-08
-9.898990099000000778e-03,1.999998960191978695e-06
-9.901009898989900429e-03,-1.009997989802969485e-04
-1.010099009900989990e-02,-9.800960495049601789e-05
-9.901009901009900915e-03,-9.801019803980794652e-05
-1.009899009900989963e-02,-1.020197980194342854e-10
-9.901010099009900992e-03,-9.802990298029598374e-05
-9.901009898989900429e-03,1.000098000100990009e-02
-1.010100990098990181e-02,-9.999999501019899914e-03
-1.010101010100990238e-02,1.020098010000009925e-04
-1.010099009900990163e-02,-1.010101009999010008e-02
-1.010100989900990058e-02,-9.899990001999800504e-03
-1.010101009901010101e-02,-1.029698029902589871e-08
-9.901010099009900992e-03,-9.999989899010000918e-03
-1.010101000101010053e-02,-9.898990099000000778e-03
-1.010100989901009834e-02,-1.000000000098009816e-02
1.000100009898999796e-02,-1.010099009900990163e-02
0.000000000000000000e+00,0.000000000000000000e+00
